energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
24.625,7.71355628e-14,0.9737682707753424,0.9737527861692439,16.38276183475757,0.619171125,1.8353503471239337e-20
24.875,6.61440572e-14,0.9742884094920862,0.9742732161611669,16.46375299222566,0.6142850416666666,1.569958028243556e-20
25.125,5.60838672e-14,0.9747932746845939,0.974778364563596,16.543890851154362,0.60957705,1.3280903901819528e-20
25.375,5.47424688e-14,0.9752834568028604,0.9752688221183609,16.679473843243006,0.60504715,1.2978894343997792e-20
25.625,7.10373188e-14,0.9757595181219703,0.9757451513795778,16.871266061082135,0.60051725,1.6916612948386894e-20
25.875,6.26983144e-14,0.9762219943354715,0.9762078883075295,17.063324900168777,0.59598735,1.4993949683551417e-20
26.125,5.91762404e-14,0.9766713960448088,0.9766575437587014,17.255647784371675,0.5914574499999999,1.4208934308909735e-20
26.375,5.84824592e-14,0.9771082101525487,0.9770946048796111,17.4482321868658,0.58692755,1.4096623808053423e-20
26.625,6.35567932e-14,0.9775329011660826,0.9775195364114493,17.64107562873019,0.58239765,1.5376196819189342e-20
26.875,4.8359228e-14,0.9779459124197066,0.9779327819119701,17.83417567759847,0.57786775,1.1740499838067334e-20
27.125,4.37279128e-14,0.978347667218544,0.9783347649005565,18.027529946359557,0.57333785,1.0651473592546902e-20
27.375,4.70061428e-14,0.9787385699119103,0.9787258899319201,18.218478100666776,0.56880795,1.148444375606066e-20
27.625,4.53983908e-14,0.9791190069008607,0.979106543603461,18.338833055946594,0.56427805,1.1080304306775962e-20
27.875,3.98300092e-14,0.9794893475821999,0.9794770955009066,18.458773387721063,0.55974815,9.709939471414177e-21
28.125,4.20669632e-14,0.9798499452375298,0.9798378990865192,18.578302814686808,0.55521825,1.0241920448171953e-20
28.375,5.02047788e-14,0.9802011378667399,0.9801892925337966,18.697424989427656,0.5506883499999999,1.2205591829321384e-20
28.625,3.93758076e-14,0.980543248972944,0.9805315995123203,18.816143500162195,0.54615845,9.557766047563137e-21
28.875,3.7747468e-14,0.9808765883002981,0.9808651299261152,18.934461872430298,0.54162855,9.146766731631334e-21
29.125,3.90531768e-14,0.9812014525287183,0.9811901806086214,19.05238357072121,0.53709865,9.44558413569005e-21
29.375,3.82957292e-14,0.9815181259283027,0.9815070359771819,19.169912000045777,0.53256875,9.243902583280862e-21
29.625,3.30150172e-14,0.981826880975049,0.981815968649692,19.287050507455078,0.52803885,7.952231861022637e-21
29.875,3.6845566e-14,0.9821279789325272,0.9821172400258965,19.51834213027167,0.52350895,8.906995781242377e-21
30.125,4.44277032e-14,0.9824216703998901,0.9824111008356232,19.768456874566507,0.51897905,1.0786617671918925e-20
30.375,3.9849736e-14,0.9827081958281707,0.9826977916560766,20.01928881172997,0.51444915,9.715206127075658e-21
30.625,3.3937984e-14,0.982987786009239,0.9829775434001757,20.270832038806244,0.5099192499999999,8.306499407151131e-21
30.875,3.38251748e-14,0.9832606625365387,0.9832505777777566,20.52308074921755,0.50538935,8.309755539686783e-21
31.125,3.42447868e-14,0.9835270382401893,0.9835171077313593,20.77602923042286,0.50085945,8.442480846383413e-21
31.375,2.70844948e-14,0.9837871175997542,0.983777337848175,21.029671861651863,0.49632955,6.699392041548074e-21
31.625,3.05849368e-14,0.9840410971322421,0.9840314647496297,21.28400311171113,0.49179965,7.588802436273791e-21
31.875,3.00080792e-14,0.9842891657620015,0.9842796774599835,21.539017536859703,0.48726974999999995,7.467360818322581e-21
32.125,3.64713072e-14,0.9845315051684659,0.9845221577552218,21.794709778751276,0.48273984999999997,9.100307823450655e-21
32.375,2.46088284e-14,0.9847682901165172,0.9847590804934263,21.917328560362325,0.47820995,6.1184598374597555e-21
32.625,2.65758692e-14,0.9849996887697527,0.984990613927752,22.028538963228065,0.47368004999999996,6.579687268674545e-21
32.875,2.43146512e-14,0.9852258629864815,0.9852169200030299,22.13930635229704,0.46915014999999993,5.993639403736812e-21
33.125,2.54623304e-14,0.9854469686008861,0.9854381546369805,22.24963409656066,0.46462024999999996,6.248320646801606e-21
33.375,2.09579248e-14,0.9856631556898807,0.9856544679869303,22.35952551415616,0.46009035,5.119097506854793e-21
33.625,2.00575212e-14,0.985874568825861,0.9858660047028908,22.46898387350946,0.45556045,4.875725681570991e-21
33.875,2.18699988e-14,0.9860813473165627,0.9860729041677716,22.578012394443988,0.45103055,5.290102209711673e-21
34.125,1.9548914e-14,0.9862836254338814,0.9862753007254896,22.68661424925682,0.44650064999999994,4.704647994628519e-21
34.375,2.15733724e-14,0.9864815326291757,0.9864733238976452,22.794792563763206,0.44197074999999997,5.164723384475384e-21
34.625,2.1112288e-14,0.9866751937401882,0.9866670985894302,22.9025504183108,0.43744085,5.027170207520874e-21
34.875,1.52692144e-14,0.9868647291862639,0.9868567452853658,23.026861380691606,0.43291094999999996,3.618416306331776e-21
