signal_mean,background_mean,average_signal_events_per_slot,binary_ook_capacity_bits_per_slot_p_on_le_0p5,capacity_optimal_p_on,ook_ber,repetition5_ber_per_payload_bit,scheme,ber,raw_bits_per_slot,average_signal_events_per_raw_bit,error_metric,ppm_symbol_error,ppm_raw_bits_per_slot
0.14345028995850928,0.0,0.01793128624481366,0.07413163981609236,0.37479606118878256,0.4331819330502808,0.24404597962577335,PPM-8,,0.375,0.047816763319503096,symbol-error probability,0.7580683828379914,0.375
0.1628480081493188,0.0,0.0814240040746594,0.08384963718001055,0.37572225485854016,0.4248601645827811,0.22148792153350855,OOK,0.4248601645827811,1.0,0.0814240040746594,bit-error probability,,
0.1628480081493188,0.0,0.0814240040746594,0.08384963718001055,0.37572225485854016,0.4248601645827811,0.22148792153350855,repeat-5,0.22148792153350855,0.2,0.407120020373297,bit-error probability,,
0.1628480081493188,0.0,0.0407120020373297,0.08384963718001055,0.37572225485854016,0.4248601645827811,0.22148792153350855,PPM-4,,0.5,0.0814240040746594,symbol-error probability,0.6372902468741717,0.5
0.1628480081493188,0.0,0.02035600101866485,0.08384963718001055,0.37572225485854016,0.4248601645827811,0.22148792153350855,PPM-8,,0.375,0.05428266938310627,symbol-error probability,0.7435052880198669,0.375
0.18486873582389365,0.0,0.09243436791194683,0.09479373029918914,0.3767708582590982,0.4156066926157993,0.19839587817408388,OOK,0.4156066926157993,1.0,0.09243436791194683,bit-error probability,,
0.18486873582389365,0.0,0.09243436791194683,0.09479373029918914,0.3767708582590982,0.4156066926157993,0.19839587817408388,repeat-5,0.19839587817408388,0.2,0.4621718395597341,bit-error probability,,
0.18486873582389365,0.0,0.046217183955973414,0.09479373029918914,0.3767708582590982,0.4156066926157993,0.19839587817408388,PPM-4,,0.5,0.09243436791194683,symbol-error probability,0.6234100389236992,0.5
0.18486873582389365,0.0,0.023108591977986707,0.09479373029918914,0.3767708582590982,0.4156066926157993,0.19839587817408388,PPM-8,,0.375,0.06162291194129788,symbol-error probability,0.7273117120776489,0.375
0.20986716308981485,0.0,0.10493358154490742,0.10710453290603947,0.37795758166716625,0.405345964314412,0.17508512478047852,OOK,0.405345964314412,1.0,0.10493358154490742,bit-error probability,,
0.20986716308981485,0.0,0.10493358154490742,0.10710453290603947,0.37795758166716625,0.405345964314412,0.17508512478047852,repeat-5,0.17508512478047852,0.2,0.5246679077245371,bit-error probability,,
0.20986716308981485,0.0,0.05246679077245371,0.10710453290603947,0.37795758166716625,0.405345964314412,0.17508512478047852,PPM-4,,0.5,0.10493358154490742,symbol-error probability,0.608018946471618,0.5
0.20986716308981485,0.0,0.026233395386226856,0.10710453290603947,0.37795758166716625,0.405345964314412,0.17508512478047852,PPM-8,,0.375,0.06995572102993829,symbol-error probability,0.709355437550221,0.375
0.23824594216581632,0.0,0.11912297108290816,0.12093452234061093,0.3792999064679343,0.39400443132654545,0.15192369490478486,OOK,0.39400443132654545,1.0,0.11912297108290816,bit-error probability,,
0.23824594216581632,0.0,0.11912297108290816,0.12093452234061093,0.3792999064679343,0.39400443132654545,0.15192369490478486,repeat-5,0.15192369490478486,0.2,0.5956148554145408,bit-error probability,,
0.23824594216581632,0.0,0.05956148554145408,0.12093452234061093,0.3792999064679343,0.39400443132654545,0.15192369490478486,PPM-4,,0.5,0.11912297108290816,symbol-error probability,0.5910066469898181,0.5
0.23824594216581632,0.0,0.02978074277072704,0.12093452234061093,0.3792999064679343,0.39400443132654545,0.15192369490478486,PPM-8,,0.375,0.07941531405527211,symbol-error probability,0.6895077548214544,0.375
0.2704621729421576,0.0,0.1352310864710788,0.13644764527821795,0.38081727560827144,0.38151338125390255,0.1293209415634891,OOK,0.38151338125390255,1.0,0.1352310864710788,bit-error probability,,
0.2704621729421576,0.0,0.1352310864710788,0.13644764527821795,0.38081727560827144,0.38151338125390255,0.1293209415634891,repeat-5,0.1293209415634891,0.2,0.676155432355394,bit-error probability,,
0.2704621729421576,0.0,0.0676155432355394,0.13644764527821795,0.38081727560827144,0.38151338125390255,0.1293209415634891,PPM-4,,0.5,0.1352310864710788,symbol-error probability,0.5722700718808539,0.5
0.2704621729421576,0.0,0.0338077716177697,0.13644764527821795,0.38081727560827144,0.38151338125390255,0.1293209415634891,PPM-8,,0.375,0.09015405764738586,symbol-error probability,0.6676484171943295,0.375
0.3070347655351973,0.0,0.15351738276759866,0.15381833038669473,0.38253126779964325,0.36781251303247936,0.10770912113129523,OOK,0.36781251303247936,1.0,0.15351738276759866,bit-error probability,,
0.3070347655351973,0.0,0.15351738276759866,0.15381833038669473,0.38253126779964325,0.36781251303247936,0.10770912113129523,repeat-5,0.10770912113129523,0.2,0.7675869138379933,bit-error probability,,
0.3070347655351973,0.0,0.07675869138379933,0.15381833038669473,0.38253126779964325,0.36781251303247936,0.10770912113129523,PPM-4,,0.5,0.15351738276759866,symbol-error probability,0.551718769548719,0.5
0.3070347655351973,0.0,0.038379345691899665,0.15381833038669473,0.38253126779964325,0.36781251303247936,0.10770912113129523,PPM-8,,0.375,0.10234492184506577,symbol-error probability,0.6436718978068388,0.375
0.3485527984255849,0.0,0.17427639921279245,0.17322969335112426,0.38446562319427163,0.3528543268672147,0.08751796672577358,OOK,0.3528543268672147,1.0,0.17427639921279245,bit-error probability,,
0.3485527984255849,0.0,0.17427639921279245,0.17322969335112426,0.38446562319427163,0.3528543268672147,0.08751796672577358,repeat-5,0.08751796672577358,0.2,0.8713819960639623,bit-error probability,,
0.3485527984255849,0.0,0.08713819960639622,0.17322969335112426,0.38446562319427163,0.3528543268672147,0.08751796672577358,PPM-4,,0.5,0.17427639921279245,symbol-error probability,0.529281490300822,0.5
0.3485527984255849,0.0,0.04356909980319811,0.17322969335112426,0.38446562319427163,0.3528543268672147,0.08751796672577358,PPM-8,,0.375,0.11618426614186163,symbol-error probability,0.6174950720176258,0.375
0.39568500680545693,0.0,0.19784250340272846,0.19487066442975476,0.38664634950975585,0.3366093609290483,0.06914343149653648,OOK,0.3366093609290483,1.0,0.19784250340272846,bit-error probability,,
0.39568500680545693,0.0,0.19784250340272846,0.19487066442975476,0.38664634950975585,0.3366093609290483,0.06914343149653648,repeat-5,0.06914343149653648,0.2,0.9892125170136423,bit-error probability,,
0.39568500680545693,0.0,0.09892125170136423,0.19487066442975476,0.38664634950975585,0.3366093609290483,0.06914343149653648,PPM-4,,0.5,0.19784250340272846,symbol-error probability,0.5049140413935724,0.5
0.39568500680545693,0.0,0.049460625850682116,0.19487066442975476,0.38664634950975585,0.3366093609290483,0.06914343149653648,PPM-8,,0.375,0.13189500226848563,symbol-error probability,0.5890663816258346,0.375
0.449190553964412,0.0,0.224595276982206,0.21893170568138307,0.3891016429852269,0.3190722430727787,0.05291333193671302,OOK,0.3190722430727787,1.0,0.224595276982206,bit-error probability,,
0.449190553964412,0.0,0.224595276982206,0.21893170568138307,0.3891016429852269,0.3190722430727787,0.05291333193671302,repeat-5,0.05291333193671302,0.2,1.12297638491103,bit-error probability,,
0.449190553964412,0.0,0.112297638491103,0.21893170568138307,0.3891016429852269,0.3190722430727787,0.05291333193671302,PPM-4,,0.5,0.224595276982206,symbol-error probability,0.478608364609168,0.5
0.449190553964412,0.0,0.0561488192455515,0.21893170568138307,0.3891016429852269,0.3190722430727787,0.05291333193671302,PPM-8,,0.375,0.149730184654804,symbol-error probability,0.5583764253773629,0.375
0.509931259210079,0.0,0.2549656296050395,0.2455987172636808,0.391861723455386,0.30026842938574483,0.0390542537953327,OOK,0.30026842938574483,1.0,0.2549656296050395,bit-error probability,,
0.509931259210079,0.0,0.2549656296050395,0.2455987172636808,0.391861723455386,0.30026842938574483,0.0390542537953327,repeat-5,0.0390542537953327,0.2,1.2748281480251975,bit-error probability,,
0.509931259210079,0.0,0.12748281480251974,0.2455987172636808,0.391861723455386,0.30026842938574483,0.0390542537953327,PPM-4,,0.5,0.2549656296050395,symbol-error probability,0.4504026440786173,0.5
0.509931259210079,0.0,0.06374140740125987,0.2455987172636808,0.391861723455386,0.30026842938574483,0.0390542537953327,PPM-8,,0.375,0.16997708640335965,symbol-error probability,0.5254697514250536,0.375
0.5788854792796424,0.0,0.2894427396398212,0.27504466657721893,0.3949584784890543,0.28026136638306864,0.027665349291473643,OOK,0.28026136638306864,1.0,0.2894427396398212,bit-error probability,,
0.5788854792796424,0.0,0.2894427396398212,0.27504466657721893,0.3949584784890543,0.28026136638306864,0.027665349291473643,repeat-5,0.027665349291473643,0.2,1.447213698199106,bit-error probability,,
0.5788854792796424,0.0,0.1447213698199106,0.27504466657721893,0.3949584784890543,0.28026136638306864,0.027665349291473643,PPM-4,,0.5,0.2894427396398212,symbol-error probability,0.4203920495746033,0.5
0.5788854792796424,0.0,0.0723606849099553,0.27504466657721893,0.3949584784890543,0.28026136638306864,0.027665349291473643,PPM-8,,0.375,0.19296182642654747,symbol-error probability,0.49045739117037046,0.375
0.6571638668316371,0.0,0.32858193341581854,0.3074184236383001,0.3984247730886349,0.25915963717853413,0.018704960653398574,OOK,0.25915963717853413,1.0,0.32858193341581854,bit-error probability,,
0.6571638668316371,0.0,0.32858193341581854,0.3074184236383001,0.3984247730886349,0.25915963717853413,0.018704960653398574,repeat-5,0.018704960653398574,0.2,1.6429096670790928,bit-error probability,,
0.6571638668316371,0.0,0.16429096670790927,0.3074184236383001,0.3984247730886349,0.25915963717853413,0.018704960653398574,PPM-4,,0.5,0.32858193341581854,symbol-error probability,0.3887394557678012,0.5
0.6571638668316371,0.0,0.08214548335395463,0.3074184236383001,0.3984247730886349,0.25915963717853413,0.018704960653398574,PPM-8,,0.375,0.21905462227721237,symbol-error probability,0.4535293650624347,0.375
0.7460272598416462,0.0,0.3730136299208231,0.34283027390753135,0.40229350786413504,0.23712343742855113,0.011994782927517217,OOK,0.23712343742855113,1.0,0.3730136299208231,bit-error probability,,
0.7460272598416462,0.0,0.3730136299208231,0.34283027390753135,0.40229350786413504,0.23712343742855113,0.011994782927517217,repeat-5,0.011994782927517217,0.2,1.8650681496041155,bit-error probability,,
0.7460272598416462,0.0,0.18650681496041155,0.34283027390753135,0.40229350786413504,0.23712343742855113,0.011994782927517217,PPM-4,,0.5,0.3730136299208231,symbol-error probability,0.3556851561428269,0.5
0.7460272598416462,0.0,0.09325340748020577,0.34283027390753135,0.40229350786413504,0.23712343742855113,0.011994782927517217,PPM-8,,0.375,0.24867575328054872,symbol-error probability,0.4149660154999647,0.375
0.846906990048226,0.0,0.423453495024113,0.3813336436199054,0.4065959672357936,0.21436948858687332,0.00724327279801346,OOK,0.21436948858687332,1.0,0.423453495024113,bit-error probability,,
0.846906990048226,0.0,0.423453495024113,0.3813336436199054,0.4065959672357936,0.21436948858687332,0.00724327279801346,repeat-5,0.00724327279801346,0.2,2.117267475120565,bit-error probability,,
0.846906990048226,0.0,0.2117267475120565,0.3813336436199054,0.4065959672357936,0.21436948858687332,0.00724327279801346,PPM-4,,0.5,0.423453495024113,symbol-error probability,0.32155423288031015,0.5
0.846906990048226,0.0,0.10586337375602825,0.3813336436199054,0.4065959672357936,0.21436948858687332,0.00724327279801346,PPM-8,,0.375,0.28230233001607535,symbol-error probability,0.37514660502702857,0.375
0.961427937559268,0.0,0.480713968779634,0.4229027706980113,0.41135965286766285,0.1911732645083489,0.004085599241200191,OOK,0.1911732645083489,1.0,0.480713968779634,bit-error probability,,
0.961427937559268,0.0,0.480713968779634,0.4229027706980113,0.41135965286766285,0.1911732645083489,0.004085599241200191,repeat-5,0.004085599241200191,0.2,2.40356984389817,bit-error probability,,
0.961427937559268,0.0,0.240356984389817,0.4229027706980113,0.41135965286766285,0.1911732645083489,0.004085599241200191,PPM-4,,0.5,0.480713968779634,symbol-error probability,0.28675989676252334,0.5
0.961427937559268,0.0,0.1201784921949085,0.4229027706980113,0.41135965286766285,0.1911732645083489,0.004085599241200191,PPM-8,,0.375,0.3204759791864227,symbol-error probability,0.3345532128896106,0.375
1.0914347029616938,0.0,0.5457173514808469,0.4674064705133205,0.41660502879314354,0.16786723438571272,0.002132797682013255,OOK,0.16786723438571272,1.0,0.5457173514808469,bit-error probability,,
1.0914347029616938,0.0,0.5457173514808469,0.4674064705133205,0.41660502879314354,0.16786723438571272,0.002132797682013255,repeat-5,0.002132797682013255,0.2,2.7285867574042344,bit-error probability,,
1.0914347029616938,0.0,0.27285867574042344,0.4674064705133205,0.41660502879314354,0.16786723438571272,0.002132797682013255,PPM-4,,0.5,0.5457173514808469,symbol-error probability,0.25180085157856935,0.5
1.0914347029616938,0.0,0.13642933787021172,0.4674064705133205,0.41660502879314354,0.16786723438571272,0.002132797682013255,PPM-8,,0.375,0.36381156765389794,symbol-error probability,0.29376766017499745,0.375
1.239021318491327,0.0,0.6195106592456635,0.514578890403969,0.42234136469703654,0.14483378577795267,0.001019692902481892,OOK,0.14483378577795267,1.0,0.6195106592456635,bit-error probability,,
1.239021318491327,0.0,0.6195106592456635,0.514578890403969,0.42234136469703654,0.14483378577795267,0.001019692902481892,repeat-5,0.001019692902481892,0.2,3.0975532962283174,bit-error probability,,
1.239021318491327,0.0,0.30975532962283175,0.514578890403969,0.42234136469703654,0.14483378577795267,0.001019692902481892,PPM-4,,0.5,0.6195106592456635,symbol-error probability,0.21725067866692915,0.5
1.239021318491327,0.0,0.15487766481141588,0.514578890403969,0.42234136469703654,0.14483378577795267,0.001019692902481892,PPM-8,,0.375,0.4130071061637757,symbol-error probability,0.2534591251114173,0.375
1.4065649768237807,0.0,0.7032824884118903,0.5639893445874823,0.4285612694074619,0.12249168150512058,0.0004412177392023695,OOK,0.12249168150512058,1.0,0.7032824884118903,bit-error probability,,
1.4065649768237807,0.0,0.7032824884118903,0.5639893445874823,0.4285612694074619,0.12249168150512058,0.0004412177392023695,repeat-5,0.0004412177392023695,0.2,3.5164124420594516,bit-error probability,,
1.4065649768237807,0.0,0.35164124420594517,0.5639893445874823,0.4285612694074619,0.12249168150512058,0.0004412177392023695,PPM-4,,0.5,0.7032824884118903,symbol-error probability,0.18373752225768103,0.5
1.4065649768237807,0.0,0.17582062210297258,0.5639893445874823,0.4285612694074619,0.12249168150512058,0.0004412177392023695,PPM-8,,0.375,0.46885499227459354,symbol-error probability,0.21436044263396126,0.375
1.5967643207594522,0.0,0.7983821603797261,0.6150150712283824,0.4352339384060819,0.10127542419871877,0.00017046700750114466,OOK,0.10127542419871877,1.0,0.7983821603797261,bit-error probability,,
1.5967643207594522,0.0,0.7983821603797261,0.6150150712283824,0.4352339384060819,0.10127542419871877,0.00017046700750114466,repeat-5,0.00017046700750114466,0.2,3.9919108018986305,bit-error probability,,
1.5967643207594522,0.0,0.39919108018986305,0.6150150712283824,0.4352339384060819,0.10127542419871877,0.00017046700750114466,PPM-4,,0.5,0.7983821603797261,symbol-error probability,0.151913136298078,0.5
1.5967643207594522,0.0,0.19959554009493152,0.6150150712283824,0.4352339384060819,0.10127542419871877,0.00017046700750114466,PPM-8,,0.375,0.5322547735864841,symbol-error probability,0.17723199234775777,0.375
1.8126829105384599,0.0,0.9063414552692299,0.6668230410640361,0.44229765467987064,0.08160782793000017,5.7913401934518274e-05,OOK,0.08160782793000017,1.0,0.9063414552692299,bit-error probability,,
1.8126829105384599,0.0,0.9063414552692299,0.6668230410640361,0.44229765467987064,0.08160782793000017,5.7913401934518274e-05,repeat-5,5.7913401934518274e-05,0.2,4.5317072763461494,bit-error probability,,
1.8126829105384599,0.0,0.45317072763461497,0.6668230410640361,0.44229765467987064,0.08160782793000017,5.7913401934518274e-05,PPM-4,,0.5,0.9063414552692299,symbol-error probability,0.12241174189500026,0.5
1.8126829105384599,0.0,0.22658536381730748,0.6668230410640361,0.44229765467987064,0.08160782793000017,5.7913401934518274e-05,PPM-8,,0.375,0.6042276368461533,symbol-error probability,0.14281369887750028,0.375
2.057798568918039,0.0,1.0288992844590195,0.7183694837040597,0.44965231064535177,0.06386743004621627,1.700267241891623e-05,OOK,0.06386743004621627,1.0,1.0288992844590195,bit-error probability,,
2.057798568918039,0.0,1.0288992844590195,0.7183694837040597,0.44965231064535177,0.06386743004621627,1.700267241891623e-05,repeat-5,1.700267241891623e-05,0.2,5.144496422295097,bit-error probability,,
2.057798568918039,0.0,0.5144496422295097,0.7183694837040597,0.44965231064535177,0.06386743004621627,1.700267241891623e-05,PPM-4,,0.5,1.0288992844590195,symbol-error probability,0.09580114506932458,0.5
2.057798568918039,0.0,0.25722482111475486,0.7183694837040597,0.44965231064535177,0.06386743004621627,1.700267241891623e-05,PPM-8,,0.375,0.685932856306013,symbol-error probability,0.11176800258087871,0.375
2.3360593988185476,0.0,1.1680296994092738,0.7684277957796911,0.457153507796992,0.04835398796146157,4.229426409664995e-06,OOK,0.04835398796146157,1.0,1.1680296994092738,bit-error probability,,
2.3360593988185476,0.0,1.1680296994092738,0.7684277957796911,0.457153507796992,0.04835398796146157,4.229426409664995e-06,repeat-5,4.229426409664995e-06,0.2,5.8401484970463695,bit-error probability,,
2.3360593988185476,0.0,0.5840148497046369,0.7684277957796911,0.457153507796992,0.04835398796146157,4.229426409664995e-06,PPM-4,,0.5,1.1680296994092738,symbol-error probability,0.07253098194219243,0.5
2.3360593988185476,0.0,0.29200742485231845,0.7684277957796911,0.457153507796992,0.04835398796146157,4.229426409664995e-06,PPM-8,,0.375,0.7786864662728492,symbol-error probability,0.08461947893255783,0.375
2.65194737582006,0.0,1.32597368791003,0.8156554608622759,0.46461117249972034,0.03525688123693484,8.716446045876987e-07,OOK,0.03525688123693484,1.0,1.32597368791003,bit-error probability,,
2.65194737582006,0.0,1.32597368791003,0.8156554608622759,0.46461117249972034,0.03525688123693484,8.716446045876987e-07,repeat-5,8.716446045876987e-07,0.2,6.629868439550149,bit-error probability,,
2.65194737582006,0.0,0.662986843955015,0.8156554608622759,0.46461117249972034,0.03525688123693484,8.716446045876987e-07,PPM-4,,0.5,1.32597368791003,symbol-error probability,0.05288532185540229,0.5
2.65194737582006,0.0,0.3314934219775075,0.8156554608622759,0.46461117249972034,0.03525688123693484,8.716446045876987e-07,PPM-8,,0.375,0.8839824586066866,symbol-error probability,0.061699542164636134,0.375
3.0105505398003714,0.0,1.5052752699001857,0.8587064009565455,0.47179602481869315,0.02463227459905729,1.450917001538353e-07,OOK,0.02463227459905729,1.0,1.5052752699001857,bit-error probability,,
3.0105505398003714,0.0,1.5052752699001857,0.8587064009565455,0.47179602481869315,0.02463227459905729,1.450917001538353e-07,repeat-5,1.450917001538353e-07,0.2,7.526376349500929,bit-error probability,,
3.0105505398003714,0.0,0.7526376349500928,0.8587064009565455,0.47179602481869315,0.02463227459905729,1.450917001538353e-07,PPM-4,,0.5,1.5052752699001857,symbol-error probability,0.03694841189858644,0.5
3.0105505398003714,0.0,0.3763188174750464,0.8587064009565455,0.47179602481869315,0.02463227459905729,1.450917001538353e-07,PPM-8,,0.375,1.0035168466001239,symbol-error probability,0.043106480548350756,0.375
3.4176449485124585,0.0,1.7088224742562292,0.8963847431645082,0.47845710383140194,0.016394782597398558,1.8951705241223818e-08,OOK,0.016394782597398558,1.0,1.7088224742562292,bit-error probability,,
3.4176449485124585,0.0,1.7088224742562292,0.8963847431645082,0.47845710383140194,0.016394782597398558,1.8951705241223818e-08,repeat-5,1.8951705241223818e-08,0.2,8.544112371281146,bit-error probability,,
3.4176449485124585,0.0,0.8544112371281146,0.8963847431645082,0.47845710383140194,0.016394782597398558,1.8951705241223818e-08,PPM-4,,0.5,1.7088224742562292,symbol-error probability,0.0245921738960988,0.5
3.4176449485124585,0.0,0.4272056185640573,0.8963847431645082,0.47845710383140194,0.016394782597398558,1.8951705241223818e-08,PPM-8,,0.375,1.1392149828374862,symbol-error probability,0.028690869545448416,0.375
3.8797877131361007,0.0,1.9398938565680504,0.9278191717227835,0.48435205722536673,0.010327604772991161,1.879827637966245e-09,OOK,0.010327604772991161,1.0,1.9398938565680504,bit-error probability,,
3.8797877131361007,0.0,1.9398938565680504,0.9278191717227835,0.48435205722536673,0.010327604772991161,1.879827637966245e-09,repeat-5,1.879827637966245e-09,0.2,9.699469282840251,bit-error probability,,
3.8797877131361007,0.0,0.9699469282840252,0.9278191717227835,0.48435205722536673,0.010327604772991161,1.879827637966245e-09,PPM-4,,0.5,1.9398938565680504,symbol-error probability,0.01549140715948727,0.5
3.8797877131361007,0.0,0.4849734641420126,0.9278191717227835,0.48435205722536673,0.010327604772991161,1.879827637966245e-09,PPM-8,,0.375,1.293262571045367,symbol-error probability,0.01807330835273513,0.375
4.404422614336695,0.0,2.2022113071683473,0.9526180974509078,0.4892866780306011,0.006111580928104028,1.364230696835122e-10,OOK,0.006111580928104028,1.0,2.2022113071683473,bit-error probability,,
4.404422614336695,0.0,2.2022113071683473,0.9526180974509078,0.4892866780306011,0.006111580928104028,1.364230696835122e-10,repeat-5,1.364230696835122e-10,0.2,11.011056535841737,bit-error probability,,
4.404422614336695,0.0,1.1011056535841737,0.9526180974509078,0.4892866780306011,0.006111580928104028,1.364230696835122e-10,PPM-4,,0.5,2.2022113071683473,symbol-error probability,0.009167371392156842,0.5
4.404422614336695,0.0,0.5505528267920868,0.9526180974509078,0.4892866780306011,0.006111580928104028,1.364230696835122e-10,PPM-8,,0.375,1.4681408714455648,symbol-error probability,0.010695266624182853,0.375
5.0,0.0,2.5,0.9709546847457755,0.49315449777374404,0.003368973499542734,6.943971932482e-12,OOK,0.003368973499542734,1.0,2.5,bit-error probability,,
5.0,0.0,2.5,0.9709546847457755,0.49315449777374404,0.003368973499542734,6.943971932482e-12,repeat-5,6.943971932482e-12,0.2,12.5,bit-error probability,,
5.0,0.0,1.25,0.9709546847457755,0.49315449777374404,0.003368973499542734,6.943971932482e-12,PPM-4,,0.5,2.5,symbol-error probability,0.005053460249315522,0.5
5.0,0.0,0.625,0.9709546847457755,0.49315449777374404,0.003368973499542734,6.943971932482e-12,PPM-8,,0.375,1.6666666666666667,symbol-error probability,0.00589570362420111,0.375
0.01,0.01,0.005,0.0012285178972697936,0.47160508458244393,0.49507441977879363,0.47680399676762275,OOK,0.49507441977879363,1.0,0.005,bit-error probability,,
0.01,0.01,0.005,0.0012285178972697936,0.47160508458244393,0.49507441977879363,0.47680399676762275,repeat-5,0.47680399676762275,0.2,0.025,bit-error probability,,
0.01,0.01,0.0025,0.0012285178972697936,0.47160508458244393,0.49507441977879363,0.47680399676762275,PPM-4,,0.5,0.005,symbol-error probability,0.7426834407691618,0.5
0.01,0.01,0.00125,0.0012285178972697936,0.47160508458244393,0.49507441977879363,0.47680399676762275,PPM-8,,0.375,0.0033333333333333335,symbol-error probability,0.8666299510083623,0.375
0.011352225791695505,0.01,0.005676112895847752,0.0015210751407835478,0.4690299373442534,0.49441214269027356,0.4737554529448155,OOK,0.49441214269027356,1.0,0.005676112895847752,bit-error probability,,
0.011352225791695505,0.01,0.005676112895847752,0.0015210751407835478,0.4690299373442534,0.49441214269027356,0.4737554529448155,repeat-5,0.4737554529448155,0.2,0.028380564479238764,bit-error probability,,
0.011352225791695505,0.01,0.002838056447923876,0.0015210751407835478,0.4690299373442534,0.49441214269027356,0.4737554529448155,PPM-4,,0.5,0.005676112895847752,symbol-error probability,0.7416995689825482,0.5
0.011352225791695505,0.01,0.001419028223961938,0.0015210751407835478,0.4690299373442534,0.49441214269027356,0.4737554529448155,PPM-8,,0.375,0.0037840752638985016,symbol-error probability,0.8655042850912213,0.375
0.012887303042563664,0.01,0.006443651521281832,0.0018773637590271985,0.466328116324653,0.49366139536939607,0.47031956610285436,OOK,0.49366139536939607,1.0,0.006443651521281832,bit-error probability,,
0.012887303042563664,0.01,0.006443651521281832,0.0018773637590271985,0.466328116324653,0.49366139536939607,0.47031956610285436,repeat-5,0.47031956610285436,0.2,0.03221825760640916,bit-error probability,,
0.012887303042563664,0.01,0.003221825760640916,0.0018773637590271985,0.466328116324653,0.49366139536939607,0.47031956610285436,PPM-4,,0.5,0.006443651521281832,symbol-error probability,0.740584234622041,0.5
0.012887303042563664,0.01,0.001610912880320458,0.0018773637590271985,0.466328116324653,0.49366139536939607,0.47031956610285436,PPM-8,,0.375,0.004295767680854555,symbol-error probability,0.8642281731792137,0.375
0.014629957398518719,0.01,0.007314978699259359,0.0023095936502593043,0.46350949134098823,0.4928105256399186,0.4664508983923349,OOK,0.4928105256399186,1.0,0.007314978699259359,bit-error probability,,
0.014629957398518719,0.01,0.007314978699259359,0.0023095936502593043,0.46350949134098823,0.4928105256399186,0.4664508983923349,repeat-5,0.4664508983923349,0.2,0.0365748934962968,bit-error probability,,
0.014629957398518719,0.01,0.0036574893496296797,0.0023095936502593043,0.46350949134098823,0.4928105256399186,0.4664508983923349,PPM-4,,0.5,0.007314978699259359,symbol-error probability,0.7393201138406325,0.5
0.014629957398518719,0.01,0.0018287446748148398,0.0023095936502593043,0.46350949134098823,0.4928105256399186,0.4664508983923349,PPM-8,,0.375,0.004876652466172906,symbol-error probability,0.8627817791016341,0.375
0.01660825797108707,0.01,0.008304128985543535,0.0028319152889511286,0.46058640318657285,0.4918463944897174,0.4620997602636121,OOK,0.4918463944897174,1.0,0.008304128985543535,bit-error probability,,
0.01660825797108707,0.01,0.008304128985543535,0.0028319152889511286,0.46058640318657285,0.4918463944897174,0.4620997602636121,repeat-5,0.4620997602636121,0.2,0.041520644927717676,bit-error probability,,
0.01660825797108707,0.01,0.004152064492771767,0.0028319152889511286,0.46058640318657285,0.4918463944897174,0.4620997602636121,PPM-4,,0.5,0.008304128985543535,symbol-error probability,0.7378876695545435,0.5
0.01660825797108707,0.01,0.0020760322463858837,0.0028319152889511286,0.46058640318657285,0.4918463944897174,0.4620997602636121,PPM-8,,0.375,0.005536085990362357,symbol-error probability,0.8611427293748019,0.375
0.018854069449450717,0.01,0.009427034724725359,0.0034606555837282896,0.45757344350916446,0.49075420020046073,0.4572121324146824,OOK,0.49075420020046073,1.0,0.009427034724725359,bit-error probability,,
0.018854069449450717,0.01,0.009427034724725359,0.0034606555837282896,0.45757344350916446,0.49075420020046073,0.4572121324146824,repeat-5,0.4572121324146824,0.2,0.04713517362362679,bit-error probability,,
0.018854069449450717,0.01,0.004713517362362679,0.0034606555837282896,0.45757344350916446,0.49075420020046073,0.4572121324146824,PPM-4,,0.5,0.009427034724725359,symbol-error probability,0.7362648888566401,0.5
0.018854069449450717,0.01,0.0023567586811813397,0.0034606555837282896,0.45757344350916446,0.49075420020046073,0.4572121324146824,PPM-8,,0.375,0.006284689816483572,symbol-error probability,0.8592858112479562,0.375
